Date,Time,Station_Number,Depth,Discrete_Chlorophyll,DiscreteChlorophyll_Pheopigment_Ratio,Calculated_Chlorophyll,Discrete_Oxygen,Oxygen,Oxygen_Percent_Saturation,Discrete_SPM,Calculated_SPM,Extinction_Coefficient,Salinity,Temperature,Sigma_t,Nitrite,Nitrate_Nitrite,Ammonium,Phosphate,Silicate
11/14/17,7:21,35,6,,,3.2,,6.9,83,,96,,27.27,16.16,19.78,,,,,
11/14/17,7:21,35,7,,,3.2,,6.9,83,,97,,27.27,16.16,19.78,,,,,
11/14/17,7:10,36,1,,,3.8,,6.8,81,,133,6.3,26.61,16.21,19.26,,,,,
11/14/17,7:10,36,2,3.9,0.42,3.8,,6.8,81,124,133,,26.61,16.21,19.26,2.59,78.53,15.85,10.53,152.14
11/14/17,7:10,36,3,,,3.7,,6.8,81,,134,,26.6,16.21,19.26,,,,,
11/14/17,7:10,36,4,,,3.6,,6.8,81,,136,,26.6,16.21,19.26,,,,,
11/14/17,7:10,36,5,4,0.42,3.6,,6.8,82,129,133,,26.6,16.21,19.26,,,,,
11/14/17,15:07,649,1,,,2,,8.8,89,,26,1.9,1.24,15.45,,,,,,
11/14/17,15:07,649,2,2.4,0.64,1.8,,8.8,89,16,25,,1.4,15.42,0.12,1.17,28.13,6.93,2.06,221.52
11/14/17,15:07,649,3,,,1.6,,8.8,89,,25,,1.43,15.42,0.14,,,,,
11/14/17,15:07,649,4,,,1.6,,8.8,89,,26,,1.49,15.43,0.18,,,,,
11/14/17,15:07,649,5,,,1.5,,8.8,89,,27,,1.52,15.43,0.2,,,,,
11/14/17,15:07,649,6,,,1.6,,8.8,89,,27,,1.52,15.44,0.21,,,,,
11/14/17,15:07,649,7,,,1.6,,8.8,89,,29,,1.53,15.44,0.21,,,,,
11/14/17,15:07,649,8,,,1.6,,8.8,89,,29,,1.54,15.44,0.22,,,,,
11/14/17,15:07,649,9,,,1.6,,8.8,89,,31,,1.54,15.44,0.22,,,,,
11/14/17,15:07,649,10,,,1.6,,8.8,89,,31,,1.54,15.44,0.23,,,,,
11/14/17,15:07,649,11,1.8,0.44,1.6,,8.8,89,27,34,,1.55,15.44,0.23,,,,,
11/14/17,15:58,657,1,,,1.5,,8.7,86,,23,1,0.08,14.5,,,,,,
11/14/17,15:58,657,2,1.4,0.54,1.4,,8.7,86,,22,,0.08,14.5,,1.89,26.49,20.56,2.72,264.6
11/14/17,15:58,657,3,,,1.4,,8.7,86,,22,,0.08,14.5,,,,,,
11/14/17,15:58,657,4,,,1.4,,8.7,86,,23,,0.08,14.5,,,,,,
11/14/17,15:58,657,5,,,1.4,,8.7,86,,22,,0.08,14.5,,,,,,
11/14/17,15:58,657,6,,,1.4,,8.7,86,,22,,0.08,14.5,,,,,,
11/14/17,15:58,657,7,,,1.4,,8.7,86,,22,,0.08,14.5,,,,,,
11/14/17,15:58,657,8,,,1.4,,8.7,86,,23,,0.08,14.49,,,,,,
11/14/17,15:58,657,9,,,1.4,,8.7,86,,23,,0.08,14.49,,,,,,
11/14/17,15:58,657,10,1.4,0.53,1.4,,8.7,86,,23,,0.08,14.49,,,,,,
12/6/17,14:24,2,1,,,1.5,,9.5,90,,38,2,2.21,12.23,1.2,,,,,
12/6/17,14:24,2,2,,,1.5,,9.5,90,,36,,2.61,12.16,1.51,,,,,
12/6/17,14:24,2,3,,,1.5,,9.5,90,,39,,2.97,12.19,1.79,,,,,
12/6/17,14:24,2,4,,,1.6,,9.5,90,,45,,3.3,12.2,2.04,,,,,
12/6/17,14:24,2,5,,,1.6,,9.5,90,,57,,3.34,12.2,2.08,,,,,
12/6/17,14:24,2,6,,,1.7,,9.5,90,,63,,3.35,12.2,2.08,,,,,
12/6/17,14:24,2,7,,,1.7,,9.5,90,,66,,3.35,12.2,2.08,,,,,
12/6/17,14:24,2,8,,,1.7,,9.5,90,,67,,3.35,12.2,2.08,,,,,
12/6/17,14:24,2,9,,,1.7,,9.5,90,,66,,3.35,12.2,2.08,,,,,
12/6/17,14:24,2,10,,,1.7,,9.5,90,,66,,3.35,12.2,2.08,,,,,
12/6/17,14:12,3,1,,,1.5,,9.5,91,,25,1.8,3.28,12.33,2.01,,,,,
12/6/17,14:12,3,2,1.5,0.52,1.5,,9.5,91,18,25,,3.29,12.29,2.03,1.21,34.63,12.92,2.23,241.12
12/6/17,14:12,3,3,,,1.5,,9.5,91,,26,,3.3,12.27,2.03,,,,,
12/6/17,14:12,3,4,,,1.4,,9.5,91,,26,,3.32,12.23,2.05,,,,,
12/6/17,14:12,3,5,,,1.5,,9.5,91,,27,,3.34,12.19,2.07,,,,,
12/6/17,14:12,3,6,,,1.5,,9.5,91,,27,,3.71,12.2,2.36,,,,,
12/6/17,14:12,3,7,,,1.6,,9.4,91,,39,,4.58,12.26,3.02,,,,,
12/6/17,14:12,3,8,,,1.7,,9.4,91,,62,,4.79,12.27,3.18,,,,,
12/6/17,14:12,3,9,,,1.8,,9.4,91,,75,,4.88,12.27,3.26,,,,,
12/6/17,14:12,3,10,,,1.8,,9.4,91,,80,,4.91,12.27,3.28,,,,,
12/6/17,14:12,3,11,,,1.8,,9.4,91,,83,,4.93,12.27,3.29,,,,,
12/6/17,14:12,3,12,1.8,0.3,1.8,,9.4,91,85,85,,4.93,12.27,3.3,,,,,
12/6/17,13:58,4,1,,,1.6,,9.5,92,,17,1.8,4.27,12.44,2.76,,,,,
12/6/17,13:58,4,2,,,1.6,,9.5,91,,17,,4.55,12.4,2.99,,,,,
12/6/17,13:58,4,3,,,1.5,,9.5,91,,17,,4.87,12.38,3.24,,,,,
12/6/17,13:58,4,4,,,1.4,,9.4,91,,18,,5.16,12.37,3.46,,,,,
12/6/17,13:58,4,5,,,1.4,,9.4,91,,20,,5.4,12.36,3.65,,,,,
12/6/17,13:58,4,6,,,1.4,,9.4,91,,21,,5.63,12.34,3.83,,,,,
12/6/17,13:58,4,7,,,1.4,,9.4,91,,23,,5.95,12.34,4.08,,,,,
12/6/17,13:58,4,8,,,1.4,,9.4,91,,22,,6.19,12.36,4.25,,,,,
12/6/17,13:58,4,9,,,1.5,,9.4,91,,24,,6.23,12.37,4.28,,,,,
12/6/17,13:58,4,10,,,1.6,,9.4,92,,27,,6.23,12.38,4.28,,,,,
12/6/17,13:58,4,11,,,1.7,,9.3,92,,29,,6.89,12.43,4.79,,,,,
12/6/17,13:58,4,12,,,1.8,,9.3,91,,62,,7.47,12.45,5.23,,,,,
12/6/17,13:58,4,13,,,2,,9.3,91,,84,,7.63,12.45,5.35,,,,,
12/6/17,13:58,4,14,,,2,,9.3,91,,88,,7.71,12.45,5.42,,,,,
12/6/17,13:58,4,15,,,2,,9.3,91,,91,,7.71,12.45,5.42,,,,,
12/6/17,13:58,4,16,,,2,,9.3,92,,90,,7.73,12.45,5.43,,,,,
12/6/17,13:58,4,17,,,2,,9.3,92,,90,,7.73,12.45,5.43,,,,,
12/6/17,13:58,4,18,,,2,,9.3,92,,90,,7.74,12.46,5.44,,,,,
12/6/17,13:44,5,1,,,1.7,,9.5,92,,23,1.7,5.91,12.43,4.03,,,,,
12/6/17,13:44,5,2,,,1.7,,9.4,92,,25,,6.63,12.39,4.59,,,,,
12/6/17,13:44,5,3,,,1.6,,9.3,92,,26,,7.41,12.36,5.2,,,,,
12/6/17,13:44,5,4,,,1.5,,9.3,92,,26,,8.08,12.37,5.72,,,,,
12/6/17,13:44,5,5,,,1.5,,9.2,91,,30,,9.27,12.45,6.62,,,,,
12/6/17,13:44,5,6,,,1.6,,9.2,92,,52,,9.5,12.47,6.8,,,,,
12/6/17,13:44,5,7,,,1.7,,9.2,91,,66,,9.61,12.48,6.88,,,,,
12/6/17,13:44,5,8,,,1.8,,9.2,91,,74,,9.67,12.49,6.92,,,,,
12/6/17,13:44,5,9,,,1.8,,9.1,91,,79,,9.69,12.49,6.94,,,,,
12/6/17,13:44,5,10,,,1.8,,9.1,91,,81,,9.72,12.5,6.96,,,,,
12/6/17,13:44,5,11,,,1.8,,9.1,91,,85,,9.74,12.5,6.98,,,,,
12/6/17,13:44,5,12,,,1.9,,9.1,91,,91,,9.78,12.5,7.01,,,,,
12/6/17,13:44,5,13,,,1.9,,9.1,91,,92,,9.79,12.5,7.02,,,,,
12/6/17,13:30,6,1,,,2,,9.3,92,,14,1.8,8.45,12.46,5.99,,,,,
12/6/17,13:30,6,2,1.9,0.65,2,,9.3,92,16,15,,8.7,12.45,6.18,0.99,31.91,13.07,2.36,193.67
12/6/17,13:30,6,3,,,1.9,,9.3,92,,16,,9.19,12.48,6.55,,,,,
12/6/17,13:30,6,4,,,1.8,,9.2,92,,20,,9.76,12.51,6.99,,,,,
12/6/17,13:30,6,5,,,1.7,,9.1,92,,23,,10.58,12.52,7.62,,,,,
12/6/17,13:30,6,6,,,1.7,,9.1,92,,48,,10.87,12.53,7.85,,,,,
12/6/17,13:30,6,7,,,1.8,,9,91,,64,,11.35,12.57,8.21,,,,,
12/6/17,13:30,6,8,,,1.8,,9,91,,70,,11.7,12.6,8.47,,,,,
12/6/17,13:30,6,9,,,1.9,,9,91,,82,,11.8,12.62,8.55,,,,,
12/6/17,13:30,6,10,,,2,,9,91,,91,,11.87,12.63,8.6,,,,,
12/6/17,13:30,6,11,,,2,,9,91,,97,,11.91,12.64,8.63,,,,,
12/6/17,13:30,6,12,2,0.33,2,,9,91,,110,,11.93,12.64,8.64,,,,,
12/6/17,13:14,7,1,,,2.2,,9,92,,18,1.6,13.16,12.85,9.56,,,,,
12/6/17,13:14,7,2,2.3,0.71,2.2,,8.9,92,,18,,13.21,12.84,9.6,,,,,
12/6/17,13:14,7,3,,,2,,8.9,92,,18,,13.59,12.83,9.9,,,,,
12/6/17,13:14,7,4,,,1.8,,8.8,91,,21,,14.47,12.87,10.57,,,,,
12/6/17,13:14,7,5,,,1.6,,8.7,91,,39,,15.12,12.91,11.06,,,,,
12/6/17,13:14,7,6,,,1.6,,8.7,91,,68,,15.46,12.94,11.32,,,,,
12/6/17,13:14,7,7,,,1.7,,8.7,91,,75,,15.47,12.94,11.33,,,,,
12/6/17,13:14,7,8,,,1.7,,8.7,90,,77,,15.51,12.94,11.35,,,,,
12/6/17,13:14,7,9,,,1.7,,8.6,90,,77,,15.52,12.94,11.36,,,,,
12/6/17,13:14,7,10,,,1.7,,8.6,90,,78,,15.54,12.95,11.38,,,,,
12/6/17,13:14,7,11,,,1.7,,8.6,90,,80,,15.6,12.95,11.43,,,,,
12/6/17,13:14,7,12,,,1.7,,8.6,90,,84,,15.62,12.95,11.44,,,,,
12/6/17,13:14,7,13,,,1.7,,8.6,90,,84,,15.63,12.95,11.45,,,,,
12/6/17,13:14,7,14,,,1.7,,8.6,90,,86,,15.64,12.95,11.46,,,,,
12/6/17,13:14,7,15,,,1.7,,8.6,90,,87,,15.65,12.95,11.46,,,,,
12/6/17,13:14,7,16,,,1.7,,8.6,90,,88,,15.65,12.95,11.46,,,,,
12/6/17,12:58,8,1,,,1.9,,8.8,92,,17,1.8,14.42,12.94,10.52,,,,,
12/6/17,12:58,8,2,,,1.9,,8.7,91,,17,,15.17,12.93,11.09,,,,,
12/6/17,12:58,8,3,,,1.6,,8.6,90,,17,,16.1,12.95,11.81,,,,,
12/6/17,12:58,8,4,,,1.3,,8.6,90,,18,,16.63,12.96,12.22,,,,,
12/6/17,12:58,8,5,,,1.3,,8.5,90,,22,,17.08,12.97,12.56,,,,,
12/6/17,12:58,8,6,,,1.3,,8.5,90,,27,,17.64,12.98,12.99,,,,,
12/6/17,12:58,8,7,,,1.4,,8.4,90,,37,,18.19,13,13.41,,,,,
12/6/17,12:58,8,8,,,1.5,,8.4,90,,48,,18.48,13.01,13.64,,,,,
12/6/17,12:58,8,9,,,1.6,,8.4,89,,54,,18.65,13.02,13.76,,,,,
12/6/17,12:58,8,10,,,1.7,,8.3,89,,65,,19.02,13.03,14.04,,,,,
12/6/17,12:58,8,11,,,1.9,,8.3,89,,86,,19.6,13.04,14.49,,,,,
12/6/17,12:58,8,12,,,2.2,,8.2,89,,121,,20.04,13.04,14.83,,,,,
12/6/17,12:58,8,13,,,2.4,,8.3,89,,147,,20.1,13.04,14.88,,,,,
12/6/17,12:58,8,14,,,2.5,,8.2,89,,157,,20.17,13.05,14.93,,,,,
12/6/17,12:58,8,15,,,2.6,,8.2,89,,173,,20.19,13.05,14.94,,,,,
12/6/17,12:58,8,16,,,2.6,,8.2,89,,181,,20.19,13.05,14.95,,,,,
12/6/17,12:43,9,1,,,1.4,,8.5,90,,19,1.8,17.88,12.97,13.18,,,,,
12/6/17,12:43,9,2,1.4,0.57,1.4,,8.5,90,25,24,,18.11,12.96,13.35,0.99,27.2,14.78,2.67,129.35
12/6/17,12:43,9,3,,,1.5,,8.5,90,,26,,18.13,12.96,13.37,,,,,
12/6/17,12:43,9,4,,,1.4,,8.5,90,,24,,18.24,12.96,13.45,,,,,
12/6/17,12:43,9,5,,,1.4,,8.4,90,,27,,18.51,12.97,13.66,,,,,
12/6/17,12:43,9,6,,,1.5,,8.4,90,,31,,19.36,12.99,14.32,,,,,
12/6/17,12:43,9,7,,,1.5,,8.3,90,,31,,19.65,13,14.54,,,,,
12/6/17,12:43,9,8,,,1.6,,8.3,90,,37,,19.87,13,14.71,,,,,
12/6/17,12:43,9,9,,,1.5,,8.3,90,,38,,20.11,13,14.89,,,,,
12/6/17,12:43,9,10,,,1.6,,8.3,89,,40,,20.23,13,14.98,,,,,
12/6/17,12:43,9,11,,,1.6,,8.3,89,,43,,20.5,13.01,15.19,,,,,
12/6/17,12:43,9,12,,,1.6,,8.3,89,,59,,20.76,13.02,15.39,,,,,
12/6/17,12:43,9,13,,,1.7,,8.3,89,,64,,20.83,13.02,15.44,,,,,
12/6/17,12:43,9,14,,,1.8,,8.2,89,,75,,20.94,13.02,15.52,,,,,
12/6/17,12:43,9,15,,,1.9,,8.2,89,,84,,20.96,13.02,15.54,,,,,
12/6/17,12:43,9,16,,,1.9,,8.2,89,,85,,21.01,13.02,15.58,,,,,
12/6/17,12:43,9,17,,,1.9,,8.2,89,,91,,21.07,13.03,15.62,,,,,
12/6/17,12:43,9,18,,,2,,8.2,89,,95,,21.14,13.03,15.68,,,,,
12/6/17,12:43,9,19,,,2.1,,8.2,89,,112,,21.33,13.03,15.82,,,,,
12/6/17,12:43,9,20,,,2.3,,8.2,89,,139,,21.41,13.03,15.89,,,,,
12/6/17,12:43,9,21,,,2.5,,8.2,89,,143,,21.44,13.03,15.91,,,,,
12/6/17,12:43,9,22,,,2.6,,8.2,89,,160,,21.46,13.03,15.92,,,,,
12/6/17,12:43,9,23,,,2.6,,8.2,89,,157,,21.47,13.04,15.93,,,,,
12/6/17,12:43,9,24,,,2.7,,8.2,89,,174,,21.47,13.04,15.93,,,,,
12/6/17,12:43,9,25,,,2.7,,8.2,89,,170,,21.47,13.04,15.93,,,,,
12/6/17,12:43,9,26,,,2.7,,8.2,89,,176,,21.47,13.04,15.94,,,,,
12/6/17,12:43,9,27,,,2.7,,8.2,89,,186,,21.48,13.04,15.94,,,,,
12/6/17,12:43,9,28,,,2.8,,8.2,89,,193,,21.48,13.04,15.94,,,,,
12/6/17,12:43,9,29,2.7,0.3,2.8,,8.2,89,197,190,,21.48,13.04,15.94,,,,,
12/6/17,12:33,10,1,,,1.3,,8.4,90,,20,2.1,19.02,13.01,14.05,,,,,
12/6/17,12:33,10,2,,,1.3,,8.4,90,,25,,19.07,13,14.08,,,,,
12/6/17,12:33,10,3,,,1.4,,8.4,90,,21,,19.08,13,14.09,,,,,
12/6/17,12:33,10,4,,,1.3,,8.4,90,,28,,19.14,13,14.14,,,,,
12/6/17,12:33,10,5,,,1.3,,8.4,90,,22,,19.27,13,14.24,,,,,
12/6/17,12:33,10,6,,,1.3,,8.4,90,,27,,19.37,13,14.32,,,,,
12/6/17,12:33,10,7,,,1.3,,8.4,90,,24,,19.4,13,14.34,,,,,
12/6/17,12:33,10,8,,,1.3,,8.4,90,,22,,19.46,12.99,14.39,,,,,
12/6/17,12:33,10,9,,,1.3,,8.3,90,,25,,19.77,13,14.63,,,,,
12/6/17,12:33,10,10,,,1.3,,8.3,90,,23,,19.93,13.01,14.75,,,,,
12/6/17,12:33,10,11,,,1.2,,8.3,90,,24,,19.95,13,14.77,,,,,
12/6/17,12:33,10,12,,,1.2,,8.3,90,,23,,20.09,13,14.88,,,,,
12/6/17,12:33,10,13,,,1.3,,8.3,89,,27,,20.39,13,15.11,,,,,
12/6/17,12:33,10,14,,,1.3,,8.3,89,,30,,20.75,13.01,15.39,,,,,
12/6/17,12:33,10,15,,,1.4,,8.2,89,,40,,20.92,13.01,15.51,,,,,
12/6/17,12:33,10,16,,,1.5,,8.2,89,,47,,21.09,13.01,15.64,,,,,
12/6/17,12:33,10,17,,,1.6,,8.2,89,,63,,21.42,13.02,15.89,,,,,
12/6/17,12:33,10,18,,,1.8,,8.2,89,,87,,21.83,13.03,16.21,,,,,
12/6/17,12:33,10,19,,,1.8,,8.2,89,,98,,22.04,13.03,16.37,,,,,
12/6/17,12:18,11,1,,,1.5,,8.4,90,,18,1.8,19.41,13.01,14.35,,,,,
12/6/17,12:18,11,2,,,1.5,,8.4,90,,19,,20.3,12.98,15.04,,,,,
12/6/17,12:18,11,3,,,1.6,,8.3,90,,21,,21.19,12.96,15.73,,,,,
12/6/17,12:18,11,4,,,1.6,,8.2,90,,22,,21.85,12.96,16.24,,,,,
12/6/17,12:18,11,5,,,1.6,,8.2,90,,21,,22.2,12.97,16.51,,,,,
12/6/17,12:18,11,6,,,1.5,,8.2,89,,24,,22.2,12.98,16.5,,,,,
12/6/17,12:18,11,7,,,1.5,,8.2,90,,25,,22.2,12.97,16.51,,,,,
12/6/17,12:18,11,8,,,1.5,,8.2,90,,24,,22.21,12.97,16.51,,,,,
12/6/17,12:18,11,9,,,1.4,,8.2,90,,25,,22.21,12.97,16.51,,,,,
12/6/17,12:18,11,10,,,1.5,,8.2,89,,27,,22.46,12.98,16.7,,,,,
12/6/17,12:18,11,11,,,1.5,,8.2,89,,49,,22.84,12.98,17,,,,,
12/6/17,12:18,11,12,,,1.6,,8.2,89,,52,,22.81,12.98,16.98,,,,,
12/6/17,12:18,11,13,,,1.7,,8.2,90,,59,,22.89,12.97,17.04,,,,,
12/6/17,12:18,11,14,,,1.8,,8.2,90,,90,,23.01,12.95,17.14,,,,,
12/6/17,12:18,11,15,,,1.9,,8.2,90,,108,,23.17,12.93,17.26,,,,,
12/6/17,12:18,11,16,,,2.1,,8.2,90,,136,,23.3,12.92,17.37,,,,,
12/6/17,12:18,11,17,,,2.2,,8.2,90,,142,,23.3,12.93,17.36,,,,,
12/6/17,12:18,11,18,,,2.3,,8.1,89,,145,,23.42,12.93,17.45,,,,,
12/6/17,12:18,11,19,,,2.5,,8.1,89,,156,,23.94,13,17.84,,,,,
12/6/17,12:18,11,20,,,2.6,,8,89,,183,,24.21,13.04,18.05,,,,,
12/6/17,12:18,11,21,,,2.6,,8,89,,185,,24.26,13.04,18.08,,,,,
12/6/17,12:06,12,1,,,1.8,,8.4,91,,17,1.8,20.9,13.01,15.49,,,,,
12/6/17,12:06,12,2,,,1.8,,8.3,90,,17,,21,12.99,15.58,,,,,
12/6/17,12:06,12,3,,,1.8,,8.3,90,,17,,21.42,12.96,15.91,,,,,
12/6/17,12:06,12,4,,,1.7,,8.3,90,,17,,22.24,12.94,16.54,,,,,
12/6/17,12:06,12,5,,,1.7,,8.1,90,,17,,23.92,13,17.83,,,,,
12/6/17,12:06,12,6,,,1.9,,8.1,90,,44,,24.55,13.04,18.31,,,,,
12/6/17,12:06,12,7,,,2.1,,8.1,89,,66,,24.6,13.05,18.34,,,,,
12/6/17,12:06,12,8,,,2.3,,8.1,89,,71,,24.63,13.05,18.37,,,,,
12/6/17,12:06,12,9,,,2.3,,8.1,89,,77,,24.63,13.05,18.37,,,,,
12/6/17,12:06,12,10,,,2.3,,8.1,89,,78,,24.64,13.05,18.37,,,,,
12/6/17,11:49,13,1,,,2.1,,8.2,91,,16,1.2,24.87,12.93,18.57,,,,,
12/6/17,11:49,13,2,2.4,0.72,2.1,,8.2,91,19,17,,24.88,12.93,18.58,1.04,21.85,9.35,2.64,86.5
12/6/17,11:49,13,3,,,2,,8.2,91,,20,,24.92,12.92,18.61,,,,,
12/6/17,11:49,13,4,,,2,,8.1,90,,17,,25.54,12.99,19.08,,,,,
12/6/17,11:49,13,5,,,2,,8,90,,30,,26.05,13.06,19.46,,,,,
12/6/17,11:49,13,6,,,2.1,,8,90,,48,,26.22,13.07,19.59,,,,,
12/6/17,11:49,13,7,,,2.2,,8,89,,60,,26.34,13.09,19.68,,,,,
12/6/17,11:49,13,8,,,2.3,,7.9,89,,67,,26.42,13.1,19.74,,,,,
12/6/17,11:49,13,9,,,2.3,,7.9,89,,74,,26.46,13.1,19.77,,,,,
12/6/17,11:49,13,10,2.4,0.41,2.3,,7.9,89,93,81,,26.48,13.1,19.79,,,,,
12/6/17,11:38,14,1,,,2.4,,8.1,90,,15,1.4,25.71,13.01,19.21,,,,,
12/6/17,11:38,14,2,,,2.5,,8.1,90,,15,,25.76,13,19.25,,,,,
12/6/17,11:38,14,3,,,2.6,,8,89,,14,,26.03,13,19.46,,,,,
12/6/17,11:38,14,4,,,2.5,,7.9,89,,14,,26.55,13,19.86,,,,,
12/6/17,11:38,14,5,,,2.3,,7.8,88,,16,,27.12,13.04,20.29,,,,,
12/6/17,11:38,14,6,,,2.5,,7.8,88,,35,,27.91,13.13,20.88,,,,,
12/6/17,11:38,14,7,,,2.6,,7.7,88,,57,,28.01,13.14,20.96,,,,,
12/6/17,11:38,14,8,,,2.7,,7.7,88,,83,,28.12,13.15,21.04,,,,,
12/6/17,11:38,14,9,,,2.8,,7.7,88,,91,,28.12,13.15,21.04,,,,,
12/6/17,11:38,14,10,,,2.8,,7.7,88,,97,,28.12,13.16,21.04,,,,,
12/6/17,11:38,14,11,,,2.9,,7.7,88,,102,,28.12,13.16,21.04,,,,,
12/6/17,11:38,14,12,,,2.9,,7.7,88,,101,,28.12,13.16,21.04,,,,,
12/6/17,11:38,14,13,,,2.9,,7.7,88,,104,,28.13,13.16,21.05,,,,,
12/6/17,11:38,14,14,,,3,,7.7,88,,111,,28.13,13.16,21.05,,,,,
12/6/17,11:38,14,15,,,3,,7.7,88,,114,,28.14,13.16,21.05,,,,,
12/6/17,11:38,14,16,,,3,,7.7,88,,119,,28.14,13.16,21.05,,,,,
12/6/17,11:24,15,1,2.1,0.59,2.3,,7.8,89,29,21,1.5,27.86,13.11,20.85,,,,,
12/6/17,11:24,15,2,,,2.3,,7.8,89,,15,,27.96,13.11,20.93,1.06,19.7,5.64,2.5,67.35
12/6/17,11:24,15,3,,,2.5,,7.8,88,,18,,27.98,13.11,20.94,,,,,
12/6/17,11:24,15,4,,,2.4,,7.8,88,,15,,28.05,13.11,20.99,,,,,
12/6/17,11:24,15,5,,,2.4,,7.8,88,,16,,28.04,13.11,20.98,,,,,
12/6/17,11:24,15,6,,,2.4,,7.8,88,,17,,28.13,13.11,21.06,,,,,
12/6/17,11:24,15,7,,,2.4,,7.8,88,,18,,28.2,13.11,21.11,,,,,
12/6/17,11:24,15,8,,,2.4,,7.8,88,,18,,28.28,13.11,21.17,,,,,
12/6/17,11:24,15,9,,,2.5,,7.7,88,,22,,28.48,13.12,21.32,,,,,
12/6/17,11:24,15,10,,,2.6,,7.7,88,,32,,28.67,13.13,21.47,,,,,
12/6/17,11:24,15,11,,,2.6,,7.7,88,,40,,28.81,13.14,21.57,,,,,
12/6/17,11:24,15,12,,,2.7,,7.7,88,,44,,28.89,13.15,21.63,,,,,
12/6/17,11:24,15,13,,,2.7,,7.6,87,,47,,28.96,13.16,21.69,,,,,
12/6/17,11:24,15,14,,,2.7,,7.6,87,,49,,29.03,13.17,21.74,,,,,
12/6/17,11:24,15,15,,,2.7,,7.6,87,,53,,29.07,13.17,21.77,,,,,
12/6/17,11:24,15,16,,,2.8,,7.6,87,,56,,29.14,13.18,21.82,,,,,
12/6/17,11:24,15,17,,,2.8,,7.6,87,,61,,29.11,13.18,21.8,,,,,
12/6/17,11:24,15,18,,,2.7,,7.6,87,,61,,29.14,13.18,21.82,,,,,
12/6/17,11:24,15,19,,,2.8,,7.6,87,,62,,29.22,13.19,21.88,,,,,
12/6/17,11:24,15,20,,,2.8,,7.6,87,,68,,29.26,13.19,21.92,,,,,
12/6/17,11:24,15,21,,,2.8,,7.6,87,,73,,29.26,13.19,21.92,,,,,
12/6/17,11:24,15,22,,,2.8,,7.6,87,,73,,29.26,13.19,21.92,,,,,
12/6/17,11:24,15,23,,,2.8,,7.6,87,,73,,29.26,13.19,21.91,,,,,
12/6/17,11:24,15,24,2.7,0.36,2.8,,7.6,87,,71,,29.26,13.19,21.92,,,,,
12/6/17,10:58,16,1,,,2.6,,8,90,,12,1.2,27.13,13.03,20.3,,,,,
12/6/17,10:58,16,2,,,2.7,,7.9,89,,11,,27.31,12.97,20.45,,,,,
12/6/17,10:58,16,3,,,2.6,,7.8,88,,9,,28.03,13.01,21,,,,,
12/6/17,10:58,16,4,,,2.4,,7.7,87,,9,,28.74,13.06,21.54,,,,,
12/6/17,10:58,16,5,,,2.4,,7.6,87,,9,,29.4,13.07,22.05,,,,,
12/6/17,10:58,16,6,,,2.5,,7.6,87,,17,,29.74,13.1,22.3,,,,,
12/6/17,10:58,16,7,,,2.7,,7.5,87,,38,,29.77,13.11,22.33,,,,,
12/6/17,10:58,16,8,,,2.7,,7.5,86,,48,,29.78,13.12,22.33,,,,,
12/6/17,10:58,16,9,,,2.8,,7.5,86,,60,,29.81,13.13,22.35,,,,,
12/6/17,10:58,16,10,,,3.1,,7.5,86,,100,,29.86,13.13,22.39,,,,,
12/6/17,10:58,16,11,,,3.1,,7.5,86,,107,,29.88,13.12,22.4,,,,,
12/6/17,10:58,16,12,,,3.1,,7.5,86,,107,,29.88,13.12,22.41,,,,,
12/6/17,10:58,16,13,,,3.1,,7.5,86,,101,,29.9,13.11,22.42,,,,,
12/6/17,10:58,16,14,,,3.1,,7.5,86,,95,,29.86,13.12,22.39,,,,,
12/6/17,10:45,17,1,,,2.1,,7.7,88,,6,1,29.18,13.09,21.87,,,,,
12/6/17,10:45,17,2,2.7,0.77,2.2,,7.7,88,,6,,29.35,13.05,22.01,,,,,
12/6/17,10:45,17,3,,,2.5,,7.7,88,,6,,29.45,13.04,22.09,,,,,
12/6/17,10:45,17,4,,,2.4,,7.6,87,,6,,29.75,13.04,22.32,,,,,
12/6/17,10:45,17,5,,,2.4,,7.5,86,,6,,30.09,13.03,22.59,,,,,
12/6/17,10:45,17,6,,,2.3,,7.5,86,,7,,30.18,13.03,22.66,,,,,
12/6/17,10:45,17,7,,,2.3,,7.5,86,,8,,30.28,13.04,22.73,,,,,
12/6/17,10:45,17,8,,,2.3,,7.5,86,,7,,30.3,13.05,22.75,,,,,
12/6/17,10:45,17,9,,,2.3,,7.5,86,,8,,30.36,13.06,22.79,,,,,
12/6/17,10:45,17,10,,,2.3,,7.4,85,,8,,30.45,13.07,22.86,,,,,
12/6/17,10:45,17,11,,,2.3,,7.4,85,,9,,30.57,13.08,22.95,,,,,
12/6/17,10:45,17,12,,,2.3,,7.4,85,,10,,30.6,13.08,22.98,,,,,
12/6/17,10:45,17,13,,,2.3,,7.4,85,,10,,30.62,13.07,22.99,,,,,
12/6/17,10:45,17,14,,,2.3,,7.4,85,,10,,30.62,13.07,22.99,,,,,
12/6/17,10:27,18,1,,,2,,7.7,89,,4,0.9,29.71,13.06,22.29,,,,,
12/6/17,10:27,18,2,2.7,0.73,2.3,,7.7,88,11,11,,29.79,13.06,22.35,1.18,17.78,5.5,2.45,54.68
